pid,Segment_Q1,Segment_Q2,WC_Q1,WC_Q2,Analytic_Q1,Analytic_Q2,Clout_Q1,Clout_Q2,Authentic_Q1,Authentic_Q2,Tone_Q1,Tone_Q2,WPS_Q1,WPS_Q2,BigWords_Q1,BigWords_Q2,Dic_Q1,Dic_Q2,Linguistic_Q1,Linguistic_Q2,function_Q1,function_Q2,pronoun_Q1,pronoun_Q2,ppron_Q1,ppron_Q2,i_Q1,i_Q2,we_Q1,we_Q2,you_Q1,you_Q2,shehe_Q1,shehe_Q2,they_Q1,they_Q2,ipron_Q1,ipron_Q2,det_Q1,det_Q2,article_Q1,article_Q2,number_Q1,number_Q2,prep_Q1,prep_Q2,auxverb_Q1,auxverb_Q2,adverb_Q1,adverb_Q2,conj_Q1,conj_Q2,negate_Q1,negate_Q2,verb_Q1,verb_Q2,adj_Q1,adj_Q2,quantity_Q1,quantity_Q2,Drives_Q1,Drives_Q2,affiliation_Q1,affiliation_Q2,achieve_Q1,achieve_Q2,power_Q1,power_Q2,Cognition_Q1,Cognition_Q2,allnone_Q1,allnone_Q2,cogproc_Q1,cogproc_Q2,insight_Q1,insight_Q2,cause_Q1,cause_Q2,discrep_Q1,discrep_Q2,tentat_Q1,tentat_Q2,certitude_Q1,certitude_Q2,differ_Q1,differ_Q2,memory_Q1,memory_Q2,Affect_Q1,Affect_Q2,tone_pos_Q1,tone_pos_Q2,tone_neg_Q1,tone_neg_Q2,emotion_Q1,emotion_Q2,emo_pos_Q1,emo_pos_Q2,emo_neg_Q1,emo_neg_Q2,emo_anx_Q1,emo_anx_Q2,emo_anger_Q1,emo_anger_Q2,emo_sad_Q1,emo_sad_Q2,swear_Q1,swear_Q2,Social_Q1,Social_Q2,socbehav_Q1,socbehav_Q2,prosocial_Q1,prosocial_Q2,polite_Q1,polite_Q2,conflict_Q1,conflict_Q2,moral_Q1,moral_Q2,comm_Q1,comm_Q2,socrefs_Q1,socrefs_Q2,family_Q1,family_Q2,friend_Q1,friend_Q2,female_Q1,female_Q2,male_Q1,male_Q2,Culture_Q1,Culture_Q2,politic_Q1,politic_Q2,ethnicity_Q1,ethnicity_Q2,tech_Q1,tech_Q2,Lifestyle_Q1,Lifestyle_Q2,leisure_Q1,leisure_Q2,home_Q1,home_Q2,work_Q1,work_Q2,money_Q1,money_Q2,relig_Q1,relig_Q2,Physical_Q1,Physical_Q2,health_Q1,health_Q2,illness_Q1,illness_Q2,wellness_Q1,wellness_Q2,mental_Q1,mental_Q2,substances_Q1,substances_Q2,sexual_Q1,sexual_Q2,food_Q1,food_Q2,death_Q1,death_Q2,need_Q1,need_Q2,want_Q1,want_Q2,acquire_Q1,acquire_Q2,lack_Q1,lack_Q2,fulfill_Q1,fulfill_Q2,fatigue_Q1,fatigue_Q2,reward_Q1,reward_Q2,risk_Q1,risk_Q2,curiosity_Q1,curiosity_Q2,allure_Q1,allure_Q2,Perception_Q1,Perception_Q2,attention_Q1,attention_Q2,motion_Q1,motion_Q2,space_Q1,space_Q2,visual_Q1,visual_Q2,auditory_Q1,auditory_Q2,feeling_Q1,feeling_Q2,time_Q1,time_Q2,focuspast_Q1,focuspast_Q2,focuspresent_Q1,focuspresent_Q2,focusfuture_Q1,focusfuture_Q2,Conversation_Q1,Conversation_Q2,netspeak_Q1,netspeak_Q2,assent_Q1,assent_Q2,nonflu_Q1,nonflu_Q2,filler_Q1,filler_Q2,AllPunc_Q1,AllPunc_Q2,Period_Q1,Period_Q2,Comma_Q1,Comma_Q2,QMark_Q1,QMark_Q2,Exclam_Q1,Exclam_Q2,Apostro_Q1,Apostro_Q2,OtherP_Q1,OtherP_Q2,Emoji_Q1,Emoji_Q2
R_4OUZZKs5XdB6yKX,1.0,1.0,150.0,109.0,63.53,26.68,16.99,6.760000000000001,85.71,70.59,29.19,33.0,25.0,27.25,18.0,18.35,90.67,92.66000000000001,68.0,77.98,55.33,61.47,13.33,16.51,8.67,13.76,6.67,9.17,0.0,0.0,0.0,0.0,0.0,0.92,2.0,3.67,4.67,2.75,12.0,15.599999999999998,4.67,3.67,0.67,0.92,18.0,14.68,9.33,9.17,4.0,8.26,7.33,9.17,0.67,0.0,20.67,21.1,2.67,8.26,2.67,4.59,4.67,3.67,3.33,2.75,0.67,0.0,0.67,0.92,25.33,23.85,0.67,0.0,21.33,20.18,10.0,7.34,0.67,2.75,6.0,5.5,2.0,2.75,0.0,0.0,2.67,4.59,0.0,0.0,4.67,2.75,2.67,1.83,2.0,0.92,0.67,0.92,0.67,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33,11.01,4.0,5.5,0.0,0.92,0.0,0.92,0.0,0.0,0.67,0.92,2.0,1.83,5.33,5.5,0.0,0.0,3.33,0.92,0.0,0.0,0.0,0.92,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.92,4.0,0.92,1.33,0.0,0.0,0.0,2.0,0.92,0.67,0.0,0.0,0.0,4.0,4.59,0.67,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.92,0.67,0.0,0.67,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,12.67,9.17,11.33,11.01,1.33,1.83,2.67,0.0,6.0,5.5,1.33,4.59,0.0,0.0,0.0,0.0,2.0,0.92,3.33,1.83,0.0,1.83,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33,7.34,4.0,3.67,2.0,3.67,0.0,0.0,0.0,0.0,2.67,0.0,0.67,0.0,0.0,0.0
R_4Oqsqm5fERNfAw0,1.0,1.0,275.0,256.0,50.6,54.02,24.51,1.0,80.75,68.03,16.11,20.23,30.56,36.57,17.09,15.63,93.09,92.19,72.0,76.56,59.27,58.98,13.09,13.28,8.0,8.2,5.09,7.42,0.36,0.0,0.0,0.0,0.0,0.39,2.55,0.39,5.09,5.08,20.36,17.97,12.73,9.38,0.36,0.39,9.45,13.28,10.55,8.59,6.91,6.25,8.0,8.59,0.0,1.17,15.27,18.36,6.18,7.42,5.45,3.13,4.0,1.95,2.91,1.56,1.45,0.39,0.0,0.0,28.0,26.95,0.73,0.0,17.45,21.48,6.55,3.52,1.82,1.17,4.36,2.73,2.18,7.42,0.0,1.17,3.27,7.42,0.0,0.0,3.27,3.13,1.45,1.56,1.82,1.56,1.82,1.56,0.73,0.0,1.09,1.56,0.36,0.39,0.73,0.39,0.0,0.0,0.0,0.0,9.09,8.59,4.0,6.64,0.36,0.78,0.0,0.78,0.0,0.39,0.0,0.39,2.91,3.52,5.09,1.95,0.0,0.0,1.45,0.39,0.0,0.0,0.0,0.39,0.36,2.34,0.0,0.0,0.0,0.0,0.36,2.34,7.27,0.78,2.18,0.0,0.0,0.0,3.27,0.78,2.18,0.0,0.0,0.0,3.64,6.25,0.73,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.36,0.39,0.0,0.0,0.0,0.0,0.0,1.17,0.73,0.0,6.55,4.3,7.27,6.25,1.09,1.17,0.36,0.0,4.36,2.73,0.73,2.34,0.0,0.0,0.73,0.0,7.64,2.73,3.64,2.34,1.82,2.34,1.09,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27,9.38,3.27,2.73,6.18,6.25,0.0,0.0,0.0,0.0,0.73,0.39,1.09,0.0,0.0,0.0
R_4Ovi2m6ohfWjyD3,1.0,1.0,89.0,97.0,42.36,80.63,72.39,11.84,83.99,45.7,55.17999999999999,34.77,14.830000000000002,16.17,16.85,15.46,96.63,93.81,74.16,68.04,57.3,51.55,15.73,14.43,12.36,9.28,6.74,7.220000000000001,2.25,0.0,3.37,0.0,0.0,0.0,0.0,2.06,3.37,5.15,13.48,19.59,8.99,9.28,1.12,2.06,11.24,13.4,13.48,5.15,4.49,4.12,5.62,4.12,0.0,0.0,23.6,15.46,5.62,7.220000000000001,3.37,4.12,4.49,2.06,3.37,1.03,1.12,1.03,0.0,0.0,33.71,23.709999999999997,0.0,0.0,13.48,13.4,6.74,4.12,1.12,1.03,2.25,3.0899999999999994,0.0,0.0,1.12,1.03,1.12,3.0899999999999994,0.0,0.0,4.49,3.0899999999999994,3.37,2.06,1.12,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.48,11.34,5.62,7.220000000000001,0.0,0.0,0.0,1.03,0.0,0.0,1.12,0.0,4.49,4.12,7.870000000000001,4.12,0.0,1.03,0.0,0.0,0.0,0.0,1.12,0.0,0.0,1.03,0.0,1.03,0.0,0.0,0.0,0.0,6.74,3.0899999999999994,1.12,0.0,0.0,0.0,3.37,3.0899999999999994,2.25,0.0,0.0,0.0,7.870000000000001,9.28,1.12,7.220000000000001,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,1.12,0.0,8.99,6.19,3.37,4.12,0.0,0.0,0.0,0.0,3.37,4.12,0.0,0.0,0.0,0.0,0.0,0.0,7.870000000000001,2.06,6.74,2.06,8.99,4.12,1.12,0.0,1.12,1.03,1.12,0.0,0.0,0.0,0.0,1.03,0.0,0.0,8.99,9.28,5.62,8.25,1.12,1.03,1.12,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0
R_4PRyBwd0Rj1hXAv,1.0,1.0,100.0,77.0,19.3,11.4,34.37,7.719999999999999,75.94,17.57,67.48,39.1,25.0,19.25,15.0,20.78,97.0,96.1,76.0,68.83,66.0,54.54999999999999,19.0,15.580000000000002,13.0,10.39,7.0,7.790000000000001,1.0,0.0,0.0,0.0,0.0,1.3,5.0,1.3,6.0,5.19,17.0,14.29,12.0,5.19,0.0,0.0,10.0,7.790000000000001,13.0,12.99,8.0,7.790000000000001,8.0,9.09,2.0,0.0,22.0,22.08,0.0,5.19,0.0,1.3,7.0,1.3,5.0,0.0,1.0,0.0,1.0,1.3,36.0,31.17,2.0,0.0,20.0,22.08,7.0,3.9000000000000004,4.0,1.3,6.0,7.790000000000001,1.0,2.6,0.0,2.6,3.0,3.9000000000000004,0.0,0.0,3.0,1.3,3.0,1.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.69,2.0,7.790000000000001,1.0,1.3,0.0,1.3,0.0,0.0,0.0,0.0,1.0,3.9000000000000004,10.0,3.9000000000000004,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.9000000000000004,1.0,0.0,0.0,0.0,4.0,3.9000000000000004,0.0,0.0,0.0,0.0,2.0,7.790000000000001,0.0,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.3,13.0,3.9000000000000004,5.0,6.49,1.0,3.9000000000000004,1.0,0.0,2.0,2.6,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.9000000000000004,8.0,7.790000000000001,5.0,1.3,2.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.49,4.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.3,0.0,0.0
R_4PStGe5Wwc9r9wn,1.0,1.0,264.0,318.0,20.83,16.21,8.2,1.0,98.83,97.47,15.950000000000001,20.23,13.2,14.449999999999998,18.56,16.35,90.15,90.57,70.08,72.96,53.03,53.77,14.02,18.87,10.61,13.84,7.2,11.64,0.76,0.0,1.52,0.0,0.0,0.9399999999999998,1.14,0.63,3.41,5.03,10.98,10.69,6.44,5.66,1.52,0.63,9.85,9.75,6.82,10.38,10.23,4.09,9.47,9.75,3.03,1.89,14.39,20.13,6.82,7.550000000000001,6.06,3.46,6.06,2.83,3.79,0.9399999999999998,1.52,0.31,0.76,1.57,32.95,32.7,0.76,0.31,16.67,18.87,5.3,3.7699999999999996,0.38,2.52,1.14,2.2,3.41,6.599999999999999,0.76,0.63,6.44,6.599999999999999,0.38,0.0,6.44,3.14,3.03,1.57,3.41,1.57,3.03,0.9399999999999998,0.38,0.31,2.65,0.63,0.76,0.31,0.38,0.0,0.0,0.0,0.0,0.0,9.85,9.75,3.03,6.92,0.76,0.0,0.0,0.63,0.38,0.31,0.0,0.31,1.52,3.7699999999999996,6.82,2.83,0.0,0.0,1.89,0.31,0.0,0.0,0.0,0.9399999999999998,1.52,1.26,0.38,0.31,0.0,0.0,1.14,0.9399999999999998,4.17,1.89,0.38,0.0,0.0,0.0,3.03,1.89,0.76,0.0,0.0,0.0,2.65,3.7699999999999996,0.76,2.52,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.38,0.9399999999999998,0.76,0.9399999999999998,0.0,0.0,0.76,0.63,0.0,0.0,0.0,0.0,1.14,1.26,0.0,1.26,9.09,6.599999999999999,8.33,9.12,1.89,1.26,0.0,0.63,4.92,5.03,1.14,1.89,0.0,0.31,0.38,0.63,7.950000000000001,4.4,4.17,4.09,5.3,6.599999999999999,2.65,1.89,1.14,1.26,1.14,0.9399999999999998,0.0,0.0,0.0,0.31,0.0,0.0,21.21,20.75,6.06,6.599999999999999,5.3,5.03,2.27,0.9399999999999998,0.0,0.0,4.17,5.97,3.41,2.2,0.0,0.0
R_4Pk4ukh82fcM9bX,1.0,1.0,86.0,101.0,5.88,24.31,9.66,29.110000000000003,97.60999999999999,33.95,56.53,50.64,12.289999999999997,16.83,18.6,13.86,93.02,92.08,75.58,76.24,60.47,57.43,15.12,16.83,9.3,12.87,5.81,6.93,1.16,0.0,0.0,0.0,0.0,1.98,2.33,3.96,5.81,3.96,10.47,10.89,3.4900000000000007,3.96,1.16,0.0,9.3,10.89,9.3,11.88,15.12,2.97,8.14,8.91,2.33,0.0,19.77,23.76,4.65,4.95,1.16,4.95,4.65,3.96,4.65,1.98,0.0,0.99,0.0,0.99,31.400000000000002,25.74,0.0,0.0,20.93,21.78,6.980000000000001,7.92,1.16,2.97,3.4900000000000007,5.94,2.33,3.96,1.16,0.0,5.81,2.97,0.0,0.0,9.3,1.98,5.81,1.98,3.4900000000000007,0.0,3.4900000000000007,0.0,1.16,0.0,2.33,0.0,0.0,0.0,1.16,0.0,1.16,0.0,0.0,0.0,10.47,12.87,4.65,4.95,2.33,0.0,0.0,2.97,1.16,0.0,1.16,0.0,0.0,1.98,5.81,7.92,0.0,0.99,2.33,0.99,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4900000000000007,0.99,2.33,0.0,0.0,0.0,1.16,0.99,0.0,0.0,0.0,0.0,3.4900000000000007,2.97,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4900000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,8.14,3.96,11.63,8.91,4.65,1.98,3.4900000000000007,0.0,4.65,5.94,0.0,0.99,0.0,0.0,0.0,0.0,5.81,0.0,6.980000000000001,1.98,2.33,2.97,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47,9.9,4.65,3.96,3.4900000000000007,2.97,2.33,0.99,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0
R_4Qrr4Sxrf7MWyC0,1.0,1.0,272.0,256.0,11.03,23.31,10.62,1.0,92.62,72.92,35.91,20.23,17.0,19.69,23.16,22.66,92.65,90.63,73.16,67.19,56.25,54.69,19.12,15.63,12.13,11.72,7.720000000000001,10.16,1.84,0.0,0.37,0.0,0.0,0.78,1.84,0.39,6.99,3.91,9.19,11.72,4.04,5.08,1.47,1.17,11.4,11.33,10.66,11.33,7.35,6.64,9.19,7.81,1.84,1.17,21.32,19.92,6.99,4.3,3.68,1.95,8.46,1.56,6.25,1.17,1.47,0.0,0.74,0.39,40.81,31.25,0.37,0.39,31.989999999999995,23.05,8.46,3.52,4.41,2.73,6.99,4.3,9.56,6.64,0.37,0.39,6.99,6.25,0.0,0.39,3.68,3.91,2.21,1.95,1.1,1.95,1.1,1.17,0.0,0.0,0.74,1.17,0.37,1.17,0.0,0.0,0.0,0.0,0.0,0.0,13.6,11.33,5.51,8.2,0.0,0.39,0.0,0.39,0.0,0.0,0.37,0.39,4.04,5.86,7.720000000000001,2.73,0.0,0.39,2.94,0.0,0.0,0.0,0.0,0.78,0.37,1.95,0.0,0.0,0.0,0.0,0.37,1.95,1.47,3.52,0.0,0.0,0.0,0.0,1.1,3.52,0.37,0.0,0.0,0.0,0.37,6.25,0.0,5.08,0.0,0.39,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.47,0.39,0.0,0.78,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,1.56,0.37,0.0,10.66,5.47,5.88,5.08,1.47,1.17,0.37,0.39,2.57,1.56,0.74,1.95,0.0,0.0,1.1,0.39,6.99,4.69,2.57,2.73,5.15,4.69,2.21,1.56,0.37,0.39,0.37,0.39,0.0,0.0,0.0,0.0,0.0,0.0,21.32,19.92,4.78,3.91,5.15,8.2,1.1,1.17,0.0,0.0,6.62,3.52,3.68,3.13,0.0,0.0
R_4R3qaCCsYEVJ1wC,1.0,1.0,122.0,236.0,19.57,17.64,16.05,1.35,43.46,56.84,11.8,20.23,12.2,21.45,18.85,23.73,93.44,88.98,75.41,69.49,59.02,60.59,14.75,15.25,9.02,7.2,4.1,6.36,2.46,0.0,0.0,0.0,0.0,0.0,2.46,0.42,5.74,8.05,11.48,15.25,8.2,5.51,0.0,1.27,11.48,11.44,9.84,12.29,10.66,8.05,7.38,7.2,4.92,2.97,19.67,16.1,6.56,6.78,3.28,2.97,5.74,1.69,4.1,0.42,1.64,1.27,0.0,0.0,36.89,31.36,0.0,0.85,31.97,24.15,5.74,5.08,1.64,1.27,5.74,4.24,13.11,9.75,0.0,1.27,7.38,5.51,0.0,0.0,4.1,3.39,1.64,1.69,2.46,1.69,1.64,1.69,0.0,0.0,1.64,1.69,0.82,1.27,0.82,0.0,0.0,0.0,0.0,0.0,17.21,4.66,8.2,2.97,0.0,0.0,0.0,0.42,0.82,0.0,1.64,0.42,4.1,0.85,9.02,1.69,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.42,3.28,2.97,0.0,0.0,0.0,0.0,3.28,2.54,0.0,0.42,0.0,0.0,2.46,4.66,0.82,2.12,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.85,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,8.2,2.54,4.1,6.78,0.82,1.69,0.0,0.0,2.46,4.24,0.82,1.27,0.0,0.42,0.0,0.0,3.28,2.12,2.46,2.97,0.82,2.97,1.64,2.12,1.64,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,20.49,12.71,9.02,4.66,3.28,3.81,0.82,0.0,0.0,0.0,5.74,2.12,1.64,2.12,0.0,0.0
R_4R8X3R31XZPpPUJ,1.0,1.0,110.0,74.0,5.06,1.36,3.95,4.71,50.45,91.47,11.07,39.97,27.5,37.0,15.45,10.81,98.18,100.0,80.91,87.84,67.27,64.86,17.27,24.32,12.73,13.51,7.27,9.46,0.0,0.0,0.0,0.0,5.45,0.0,0.0,4.05,4.55,10.81,14.55,8.11,5.45,2.7,1.82,0.0,10.0,12.16,14.55,10.81,9.09,5.41,10.0,18.92,2.73,1.35,23.64,22.97,7.27,9.46,3.64,1.35,5.45,9.46,1.82,5.41,1.82,2.7,1.82,1.35,30.91,32.43,0.0,0.0,19.09,21.62,1.82,4.05,0.0,1.35,5.45,4.05,3.64,5.41,1.82,0.0,5.45,8.11,0.0,0.0,2.73,4.05,0.91,2.7,1.82,1.35,0.0,1.35,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,14.55,13.51,8.18,4.05,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.05,6.36,9.46,0.0,2.7,0.91,2.7,0.0,0.0,5.45,0.0,0.0,1.35,0.0,1.35,0.0,0.0,0.0,0.0,2.73,1.35,0.0,0.0,0.0,0.0,2.73,1.35,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.35,8.18,10.81,7.27,8.11,0.91,0.0,3.64,0.0,4.55,6.76,0.0,0.0,0.0,0.0,0.0,1.35,6.36,1.35,3.64,4.05,2.73,2.7,0.91,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,9.46,3.64,2.7,2.73,5.41,0.0,0.0,0.0,0.0,1.82,1.35,0.0,0.0,0.0,0.0
R_4RTXhjjlqGwpjco,1.0,1.0,152.0,162.0,44.4,53.42000000000001,4.13,1.11,42.69,86.01,20.23,58.910000000000004,19.0,23.14,17.76,15.43,91.45,91.36,70.39,68.52,55.92,53.699999999999996,9.87,11.11,5.92,8.64,5.92,5.56,0.0,0.0,0.0,0.0,0.0,1.8499999999999999,0.0,1.23,3.9499999999999997,2.47,15.79,14.200000000000001,7.89,4.32,0.0,0.62,11.84,15.43,11.84,8.64,9.21,3.6999999999999997,6.58,9.88,0.66,1.8499999999999999,20.39,15.43,8.55,6.17,1.97,4.32,3.29,3.09,1.32,3.09,0.0,0.0,1.97,0.0,22.37,30.86,0.0,0.62,13.16,22.84,3.29,4.32,1.32,3.6999999999999997,1.97,2.47,2.63,5.56,0.0,0.0,4.61,10.49,0.0,0.0,4.61,4.32,1.97,3.09,1.97,0.62,0.66,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9499999999999997,14.810000000000002,2.63,10.49,0.0,0.62,0.0,3.09,0.0,0.0,0.0,1.23,2.63,1.8499999999999999,1.32,4.32,0.0,0.62,1.32,0.62,0.0,0.0,0.0,1.8499999999999999,1.32,1.23,0.0,0.0,0.0,0.0,1.32,1.23,5.92,0.62,3.29,0.0,0.0,0.0,1.32,0.62,1.32,0.0,0.0,0.0,11.18,2.47,1.97,1.8499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,2.63,1.23,0.66,0.62,5.92,4.94,9.87,12.35,3.9499999999999997,6.17,0.0,0.62,3.9499999999999997,4.32,1.32,1.23,0.0,0.0,0.0,0.0,1.32,3.09,1.97,0.0,3.9499999999999997,4.32,3.9499999999999997,2.47,0.0,1.23,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,11.84,8.64,5.26,4.32,3.29,1.8499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.29,2.47,0.0,0.0
R_4RTYxFTZ4Y0JCgj,1.0,1.0,91.0,127.0,18.12,8.53,2.85,35.55,90.28,9.9,20.23,31.01,18.2,18.14,18.68,22.83,93.41,85.83,78.02,70.08,61.540000000000006,57.48,10.99,18.9,8.79,13.39,5.49,7.09,1.1,0.0,0.0,3.15,0.0,2.36,2.2,0.79,2.2,5.51,15.380000000000003,14.17,10.99,5.51,0.0,0.79,5.49,7.87,15.380000000000003,14.96,7.690000000000001,5.51,8.79,5.51,2.2,3.15,25.270000000000003,22.05,7.690000000000001,5.51,2.2,3.94,2.2,2.36,2.2,0.0,0.0,0.79,0.0,1.57,45.050000000000004,26.77,1.1,0.0,27.47,18.9,8.79,6.3,5.49,4.72,4.4,6.3,5.49,3.15,1.1,0.0,7.690000000000001,1.57,0.0,0.0,5.49,2.36,2.2,1.57,2.2,0.79,2.2,0.79,0.0,0.0,1.1,0.79,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,7.690000000000001,11.81,4.4,3.94,0.0,0.0,0.0,0.79,1.1,0.0,1.1,0.0,1.1,0.79,3.3000000000000003,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.79,0.0,0.0,0.0,0.0,2.2,0.79,2.2,0.0,0.0,0.0,2.2,4.72,1.1,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,5.49,4.72,4.4,3.94,1.1,0.79,0.0,0.0,2.2,2.36,1.1,0.79,0.0,0.0,0.0,0.0,5.49,2.36,12.09,1.57,1.1,6.3,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,16.54,5.49,5.51,0.0,2.36,0.0,0.0,0.0,0.0,2.2,3.94,9.89,4.72,0.0,0.0
R_4RWEXebBoYvE0NO,1.0,1.0,167.0,152.0,6.52,1.15,6.52,1.0,93.22,99.0,67.39,61.63,18.56,19.0,19.16,15.79,95.21,94.74,79.64,77.63,62.87,61.84,16.17,24.34,11.38,19.08,7.19,13.819999999999999,1.2,1.32,0.6,0.0,0.0,0.0,2.4,3.29,4.79,5.26,12.57,8.55,7.19,3.29,0.6,0.66,7.78,6.58,11.38,9.87,10.18,9.87,11.38,10.53,2.4,1.97,20.36,21.71,7.78,4.61,3.59,1.32,4.79,2.63,2.4,2.63,1.8,0.0,0.6,0.0,34.13,32.24,1.2,0.66,22.75,21.71,4.19,4.61,0.6,2.63,4.79,3.29,5.99,9.21,1.2,0.66,6.59,8.55,0.0,0.0,7.19,2.63,4.79,2.63,1.8,0.0,1.8,0.0,0.0,0.0,1.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17,13.819999999999999,7.19,7.89,1.2,0.66,0.0,0.0,0.0,0.0,0.0,0.0,3.59,4.61,5.99,5.92,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.66,5.99,4.61,0.6,0.66,0.0,0.0,2.99,3.9499999999999997,2.4,0.0,0.0,0.0,2.99,5.92,0.6,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.6,0.66,0.6,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,7.78,12.5,8.38,2.63,0.6,0.66,1.2,0.0,5.39,0.0,1.2,1.32,0.0,0.66,0.6,0.0,6.59,7.89,5.39,5.26,4.19,4.61,2.99,3.29,0.6,0.66,0.6,0.66,0.0,0.0,0.0,0.0,0.0,0.0,16.17,18.42,5.39,5.26,4.19,5.92,0.0,0.0,0.0,0.0,2.99,3.9499999999999997,3.59,3.29,0.0,0.0
